clip_id,context,scenario_dir,v3_row,intent,action,split_design,filepath,view,width,height,fps,n_frames,duration_s,bytes,sha256,source,old_clip_id,old_filepath,old_scenario_id,recorded_at,person_id,take_index,emotion_v3,gesture_v3,motion_v3,missing_v3,gt_emotion,context_masked,emotion_masked,gesture_masked,motion_masked,derived_from_row,derived_from_clip_id,dup_of,usable,exclude_kind,exclude_reason,scoreable,caveat,scenario_desc
S25_F04_c035,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c035.mp4,phone_1080p,1920,1080,29.991,169,5.635,6249247,e58cbf275bfd7e6b3de18d0449880d6d7f342193ab770f374823db75c65801b8,raw_take_20260725,2026_07_25_15_37_07_IMG_6011,classroom/S25_F04/2026_07_25_15_37_07_IMG_6011.mp4,,2026-07-25T15:37:07,P02,11,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c036,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c036.mp4,realsense_480p,640,480,15,93,6.2,763460,4fd6f1a3fce3b235ba73b94020826a6f5911c7fc61a4668053cb411e5a6bae15,raw_take_20260725,20260725_154533,classroom/S25_F04/20260725_154533.mp4,,2026-07-25T15:45:33,P04,11,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c037,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c037.mp4,realsense_480p,640,480,15,84,5.6,832719,452a1f865dac42b04f114406217a8aa82e29a957543fa58b3d2e50934684167f,raw_take_20260725,20260725_154707,classroom/S25_F04/20260725_154707.mp4,,2026-07-25T15:47:07,P01,12,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c038,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c038.mp4,realsense_480p,640,480,15,95,6.333,844376,8e1dcdaf288a0ff114f9c25c04c002092c9c43acc11b1f58623788175aa5c0bb,raw_take_20260725,20260725_154719,classroom/S25_F04/20260725_154719.mp4,,2026-07-25T15:47:19,P01,13,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c039,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c039.mp4,realsense_480p,640,480,15,68,4.533,578137,67f3c4ab79a519163513848c937dade0e93788ea8c2251106a2903df19431bbc,raw_take_20260725,20260725_154730,classroom/S25_F04/20260725_154730.mp4,,2026-07-25T15:47:30,P01,14,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c040,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c040.mp4,realsense_480p,640,480,15,94,6.267,770676,a5df3dacbc2277b0994e568723ecd01f810d750741017697fa6538db41d26a07,raw_take_20260725,20260725_154740,classroom/S25_F04/20260725_154740.mp4,,2026-07-25T15:47:40,P01,15,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c041,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c041.MOV,phone_4k,3840,2160,30,178,5.933,33867679,5a3616fb6ec051e383e7ec5476dc56dd008d21052f116281a6ab54f4a7fdf7b8,raw_take_20260725,2026_07_25_15_37_19_IMG_6358,classroom/S25_F04/2026_07_25_15_37_19_IMG_6358.MOV,,2026-07-25T15:37:19,P02,12,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c042,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c042.mp4,phone_1080p,1920,1080,29.991,172,5.735,6412442,3a0235e5f18e21a9f83f2b6a97bb675e361056839a63f047b9c4f29a48ee15d2,raw_take_20260725,2026_07_25_15_37_19_IMG_6012,classroom/S25_F04/2026_07_25_15_37_19_IMG_6012.mp4,,2026-07-25T15:37:19,P02,12,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c043,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c043.MOV,phone_4k,3840,2160,30,167,5.567,31564887,d17460de8f328d5187f794a67e5d1475dca5b5456ae09428f8097f4300a542fe,raw_take_20260725,2026_07_25_15_37_31_IMG_6359,classroom/S25_F04/2026_07_25_15_37_31_IMG_6359.MOV,,2026-07-25T15:37:31,P02,13,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c044,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c044.mp4,phone_1080p,1920,1080,29.992,181,6.035,6721172,d4bcea1f8fb1531a3802f27fc0065336904d1b9411899dc1045441a4e2bdebc1,raw_take_20260725,2026_07_25_15_37_30_IMG_6013,classroom/S25_F04/2026_07_25_15_37_30_IMG_6013.mp4,,2026-07-25T15:37:30,P02,13,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c045,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c045.MOV,phone_4k,3840,2160,30,169,5.633,32262977,bf084311202e249eec737f7c0ea11cc887a8e8ff10d550a0ac5b4f80dbcc3d36,raw_take_20260725,2026_07_25_15_37_40_IMG_6360,classroom/S25_F04/2026_07_25_15_37_40_IMG_6360.MOV,,2026-07-25T15:37:40,P02,14,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c046,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c046.mp4,phone_1080p,1920,1080,29.991,171,5.702,6371013,8167e2a0dffd093b87915336b44b6c55065b48910ae9fffc27e7b277948fa6b0,raw_take_20260725,2026_07_25_15_37_39_IMG_6014,classroom/S25_F04/2026_07_25_15_37_39_IMG_6014.mp4,,2026-07-25T15:37:39,P02,14,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c047,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c047.MOV,phone_4k,3840,2160,30,157,5.233,29920237,ab2abbe20579765bd61f3a6b6165fb7d071592857774499154838859a899637b,raw_take_20260725,2026_07_25_15_42_55_IMG_6365,classroom/S25_F04/2026_07_25_15_42_55_IMG_6365.MOV,,2026-07-25T15:42:55,P06,15,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c048,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c048.mp4,phone_1080p,1920,1080,29.991,166,5.535,6042647,0485dadba07e300c60793ee5c5200a18aacd6f1a52c39dcafc8a27ad9a8313ab,raw_take_20260725,2026_07_25_15_42_54_IMG_6019,classroom/S25_F04/2026_07_25_15_42_54_IMG_6019.mp4,,2026-07-25T15:42:54,P06,15,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c049,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c049.MOV,phone_4k,3840,2160,30,170,5.667,32205304,3553b4b96d2a7e2474fecea6209db0bb2eb82836221d28a2dffbe18f8ec0fe6c,raw_take_20260725,2026_07_25_15_43_26_IMG_6367,classroom/S25_F04/2026_07_25_15_43_26_IMG_6367.MOV,,2026-07-25T15:43:26,P06,16,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c050,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c050.mp4,phone_1080p,1920,1080,29.992,180,6.002,6602191,9b9dad4a9baeefbbe59af46fc5a01f8cc110d5347f721390a1a530ba6e14b2c1,raw_take_20260725,2026_07_25_15_43_26_IMG_6021,classroom/S25_F04/2026_07_25_15_43_26_IMG_6021.mp4,,2026-07-25T15:43:26,P06,16,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c051,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c051.MOV,phone_4k,3840,2160,30,168,5.6,31947045,597722ed241813dda3c550eaf921b9565401d80f595405f2f6cb67e4afc2f1a9,raw_take_20260725,2026_07_25_15_43_37_IMG_6368,classroom/S25_F04/2026_07_25_15_43_37_IMG_6368.MOV,,2026-07-25T15:43:37,P06,17,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S25_F04_c052,classroom,S25_F04,25,F04,A15,test,classroom/S25_F04/S25_F04_c052.mp4,phone_1080p,1920,1080,29.991,169,5.635,6247649,af3c55161058656004fb2d36945e11ad1cec6b48812db5373c574f69fd6c73b0,raw_take_20260725,2026_07_25_15_43_37_IMG_6022,classroom/S25_F04/2026_07_25_15_43_37_IMG_6022.mp4,,2026-07-25T15:43:37,P06,17,[missing],raise hand,step back,emotion,,FALSE,TRUE,FALSE,FALSE,,,,TRUE,,,FALSE,emotion [MISSING] by design,Student raises hand leaning forward — emotion sensor occluded.
S26_F05_c001,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c001.MOV,phone_4k,3840,2160,30,184,6.133,34998829,5fd34eb7704d3ff0da4c8c5cef473655b7567204d1144e05cef257857982d826,raw_take_20260725,2026_07_25_16_01_04_IMG_6401,classroom/dilanka/2026_07_25_16_01_04_IMG_6401.MOV,,2026-07-25T16:01:04,P09,0,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c002,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c002.mp4,phone_1080p,1920,1080,29.991,174,5.802,6466642,fc0880955458c98bceb0b030f8db4bca8643756973b385739d5c7f9a9a610d69,raw_take_20260725,2026_07_25_16_01_04_IMG_6056,classroom/dilanka/2026_07_25_16_01_04_IMG_6056.mp4,,2026-07-25T16:01:04,P09,0,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c003,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c003.MOV,phone_4k,3840,2160,30,168,5.6,31735505,322dd3fe8a300a0488a01829918dc710df85ac5a8aa741cc94d8c6d48a069366,raw_take_20260725,2026_07_25_15_14_54_IMG_6289,classroom/S26_F05/2026_07_25_15_14_54_IMG_6289.MOV,,2026-07-25T15:14:54,P02,1,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c004,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c004.mp4,phone_1080p,1920,1080,29.992,188,6.268,6947410,95ea254b62db6e1bdaf621fce9d42d13c8e218604233fcf9833dfbc5c8dc4d32,raw_take_20260725,2026_07_25_15_14_42_IMG_5943,classroom/S26_F05/2026_07_25_15_14_42_IMG_5943.mp4,,2026-07-25T15:14:42,P02,1,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c005,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c005.MOV,phone_4k,3840,2160,30,175,5.833,33203246,c943936f9c1b4f803a308ceff28a2973f91ea96db87a66bae01bbe191aa4d7eb,raw_take_20260725,2026_07_25_15_22_17_IMG_6311,classroom/S26_F05/2026_07_25_15_22_17_IMG_6311.MOV,,2026-07-25T15:22:17,P04,2,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c006,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c006.mp4,phone_1080p,1920,1080,29.991,163,5.435,6007250,94cf7fa90f85a6f03c744819399b9ac74e13bb815c09e7c4e1fb929d8f26edcd,raw_take_20260725,2026_07_25_15_22_16_IMG_5965,classroom/S26_F05/2026_07_25_15_22_16_IMG_5965.mp4,,2026-07-25T15:22:16,P04,2,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c007,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c007.MOV,phone_4k,3840,2160,30,181,6.033,34652652,d0cb554d223faa4e3e424dc9263d6d95a1fe1ba94928b1d55d0bee4d47a1efa2,raw_take_20260725,2026_07_25_15_22_32_IMG_6312,classroom/S26_F05/2026_07_25_15_22_32_IMG_6312.MOV,,2026-07-25T15:22:32,P04,3,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c008,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c008.mp4,phone_1080p,1920,1080,29.991,167,5.568,6088811,bc6a45e8cf2ea266c36bf2fd0d4e6a7b81765db7fc7b16e08431ef10db07f5c6,raw_take_20260725,2026_07_25_15_22_32_IMG_5966,classroom/S26_F05/2026_07_25_15_22_32_IMG_5966.mp4,,2026-07-25T15:22:32,P04,3,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c009,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c009.MOV,phone_4k,3840,2160,30,176,5.867,33781678,ef73014949472a62d0d40f5ead383232556f31625c973010c2aa299410f61871,raw_take_20260725,2026_07_25_15_22_49_IMG_6313,classroom/S26_F05/2026_07_25_15_22_49_IMG_6313.MOV,,2026-07-25T15:22:49,P04,4,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c010,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c010.mp4,phone_1080p,1920,1080,29.991,167,5.568,6086084,017a0d12cc7e90cfacc4f851eb78c431a1dec67a0c5c960d498e22c71635db0e,raw_take_20260725,2026_07_25_15_22_49_IMG_5967,classroom/S26_F05/2026_07_25_15_22_49_IMG_5967.mp4,,2026-07-25T15:22:49,P04,4,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c011,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c011.MOV,phone_4k,3840,2160,30,177,5.9,33774750,5cd061e9da443734cd635ebfd1ba212f933397ae226fdbcdf3ac5e28fe847915,raw_take_20260725,2026_07_25_15_23_00_IMG_6314,classroom/S26_F05/2026_07_25_15_23_00_IMG_6314.MOV,,2026-07-25T15:23:00,P04,5,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c012,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c012.mp4,phone_1080p,1920,1080,29.991,176,5.868,6502943,3de6b160b492fabf961da06f5483ff12de799c8e440493c8d1c8cedbf888a85c,raw_take_20260725,2026_07_25_15_23_00_IMG_5968,classroom/S26_F05/2026_07_25_15_23_00_IMG_5968.mp4,,2026-07-25T15:23:00,P04,5,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c013,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c013.MOV,phone_4k,3840,2160,30,190,6.333,36046273,a4d27c9837967130be1ad941d746a3c920eb6cbc73ab67cf81551274bf74761a,raw_take_20260725,2026_07_25_15_28_07_IMG_6335,classroom/S26_F05/2026_07_25_15_28_07_IMG_6335.MOV,,2026-07-25T15:28:07,P06,6,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c014,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c014.mp4,phone_1080p,1920,1080,29.991,164,5.468,6055495,31c38d86b563aeb2f998df4a39a8c85b644a37e46d8bfb6a22ee91354f1194a4,raw_take_20260725,2026_07_25_15_28_06_IMG_5989,classroom/S26_F05/2026_07_25_15_28_06_IMG_5989.mp4,,2026-07-25T15:28:06,P06,6,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c015,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c015.MOV,phone_4k,3840,2160,30,178,5.933,33835481,854a2d470dc651d62ba965be2ee0201d3f2907a16bdcc3557db042bf64f0f4d8,raw_take_20260725,2026_07_25_15_28_21_IMG_6336,classroom/S26_F05/2026_07_25_15_28_21_IMG_6336.MOV,,2026-07-25T15:28:21,P06,7,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c016,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c016.mp4,phone_1080p,1920,1080,29.991,168,5.602,6111151,30aa92f4cdffe7cc296036ea5937ac6e40a40cea3e28f1b8e42f556397923ef1,raw_take_20260725,2026_07_25_15_28_21_IMG_5990,classroom/S26_F05/2026_07_25_15_28_21_IMG_5990.mp4,,2026-07-25T15:28:21,P06,7,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c017,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c017.MOV,phone_4k,3840,2160,30,182,6.067,34844043,c1a0aacdaa905196663feabc5cb4b4e71e20f097c8eeb3683d83fc3447abef45,raw_take_20260725,2026_07_25_15_28_33_IMG_6337,classroom/S26_F05/2026_07_25_15_28_33_IMG_6337.MOV,,2026-07-25T15:28:33,P06,8,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c018,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c018.mp4,phone_1080p,1920,1080,29.991,164,5.468,6036244,f39ab97c1dc27ae81c189b252eeaf0e211ab70dcbcd00ff91d8ab8c184965656,raw_take_20260725,2026_07_25_15_28_33_IMG_5991,classroom/S26_F05/2026_07_25_15_28_33_IMG_5991.mp4,,2026-07-25T15:28:33,P06,8,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c019,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c019.MOV,phone_4k,3840,2160,30,179,5.967,34243919,7b385c17386860c0d59d78b7e5822bd3fe873a8a7b36662b0134901e481f18cf,raw_take_20260725,2026_07_25_15_28_44_IMG_6338,classroom/S26_F05/2026_07_25_15_28_44_IMG_6338.MOV,,2026-07-25T15:28:44,P06,9,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c020,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c020.mp4,phone_1080p,1920,1080,29.991,164,5.468,6044065,e9be80857fa40b29e6e619805bbf91c65e605a1971746f7e21b9cfdd9af81973,raw_take_20260725,2026_07_25_15_28_44_IMG_5992,classroom/S26_F05/2026_07_25_15_28_44_IMG_5992.mp4,,2026-07-25T15:28:44,P06,9,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c021,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c021.mp4,realsense_480p,640,480,15,87,5.8,679073,1750c49c5943d22b945ac656600ccbe9f242e6c395ada63ea29390c2f3b4b9f6,raw_take_20260725,20260725_145956,classroom/S26_F05/20260725_145956.mp4,,2026-07-25T14:59:56,P01,0,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c022,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c022.MOV,phone_4k,3840,2160,30,169,5.633,32292126,53894e53a5e87aa55c286eb015bd396d885bec49f4bea72533e9d975b895c86f,raw_take_20260725,2026_07_25_16_01_24_IMG_6402,classroom/dilanka/2026_07_25_16_01_24_IMG_6402.MOV,,2026-07-25T16:01:24,P09,10,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c023,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c023.mp4,phone_1080p,1920,1080,29.991,162,5.402,5910666,8af0f083db6650ba914e7845b6d4aa3b6557bb0d5b504fd40afe8d001cb5470b,raw_take_20260725,2026_07_25_16_01_23_IMG_6057,classroom/dilanka/2026_07_25_16_01_23_IMG_6057.mp4,,2026-07-25T16:01:23,P09,10,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c024,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c024.mp4,realsense_480p,640,480,15,84,5.6,628353,f33880f89f6ea9e55d72a395a614480f4a2347fff77bddbb46ff4d6cfd37d221,raw_take_20260725,20260725_150014,classroom/S26_F05/20260725_150014.mp4,,2026-07-25T15:00:14,P01,1,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c025,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c025.mp4,realsense_480p,640,480,15,87,5.8,685189,7dcbdbe82b3baf48523953f8f4f08b1c9a8f7734491ac525c0383afc28199aae,raw_take_20260725,20260725_150025,classroom/S26_F05/20260725_150025.mp4,,2026-07-25T15:00:25,P01,2,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c026,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c026.mp4,realsense_480p,640,480,15,90,6,687178,fb6a59c8714d1de792926bfdb4d92bee210bb9394f39a9c57350218fb36be47b,raw_take_20260725,20260725_150039,classroom/S26_F05/20260725_150039.mp4,,2026-07-25T15:00:39,P01,3,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
S26_F05_c027,classroom,S26_F05,26,F05,A06,test,classroom/S26_F05/S26_F05_c027.mp4,realsense_480p,640,480,15,85,5.667,779326,6c3e9bb91a783f9523ef0a1ba47ab9991563144d97e1aa5068025d33025713b2,raw_take_20260725,20260725_151416,classroom/S26_F05/20260725_151416.mp4,,2026-07-25T15:14:16,P02,4,neutral,both hands up,sit,,Neutral,FALSE,FALSE,FALSE,FALSE,,,,TRUE,,,TRUE,,"Student stretches both arms overhead mid-study with neutral face, then returns to writing, seated."
