clip_id,v3_row,context,scenario_dir,intent,action,split_design,person_id,filepath,view,width,height,fps,n_frames,duration_s,sha256,recorded_at
S34_F02_c022,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c022.mp4,phone_1080p,1280,720,30.0,174,5.8,f99a99ab2876c6fb2c02f20b50348c525d0067ca031b9e439ecf40a5ec88c38b,
S34_F02_c023,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c023.mp4,phone_1080p,1280,720,30.0,208,6.933,32f143d0c6cf51d307e2c78095852420e89f7780cd2518a4f1949519c43356ae,
S34_F02_c024,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c024.mp4,phone_1080p,1280,720,30.0,166,5.533,b257bdcbcad86342ce9ef8ebfb40cfcd4be1670736fb56fe112e30b6462e785e,
S34_F02_c025,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c025.mp4,phone_1080p,1280,720,30.0,165,5.5,8a5c81863e24b4906e50cf8a0fbcd517eed88b97cd25314155b6b1677cdc964b,
S34_F02_c026,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c026.mp4,phone_1080p,1280,720,30.0,170,5.667,b3bcff297f5db957f500f82a53f692e5f2470d38b2525526e998a92d8c2b67ab,
S34_F02_c027,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c027.mp4,phone_1080p,1280,720,30.0,168,5.6,1c163fcaa69f7ecbabf9c432eb5660bf8a92eb8d89b3769f3672dd121119070c,
S34_F02_c028,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c028.mp4,phone_1080p,1280,720,30.0,172,5.733,dea234c28d42f7266a7a0765e98bcbfc9bef4fb087e009f041b62bc00fd2ac5a,
S34_F02_c029,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c029.mp4,phone_1080p,1280,720,30.0,172,5.733,a7b44a89cc77f13664ed206c260c81fe3514b37c41d7034497520ed667e05542,
S34_F02_c030,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c030.mp4,phone_1080p,1280,720,30.0,172,5.733,65e3914888c2116c155474e94f1b1f274aa32f87bcfff9878a2a5015fdbc86f5,
S34_F02_c031,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c031.mp4,phone_1080p,1280,720,30.0,174,5.8,a9065f321e226a822ef1012baa8717f06a715d4fc6b6f67dc25dbc55f3590f7e,
S34_F02_c032,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c032.mp4,phone_1080p,1280,720,30.0,169,5.633,52ee8684e01d84fbd2f3a4f8e7f83246b0ede51b57566ee39050f7d5dd43da9b,
S34_F02_c033,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c033.mp4,phone_1080p,1280,720,30.0,172,5.733,145686b464d2aedf8d0e18a12bbd5e643d4f969bcad4af1ae7e6e1965596401d,
S34_F02_c034,34,kitchen,S34_F02,F02,A02/A03,train,P02,kitchen/S34_F02/S34_F02_c034.mp4,phone_1080p,1280,720,30.0,171,5.7,09c69b1befc0d00d869ea32f2c68b7ba8de1a4eb5a3d4fa2a4c089657f03d165,
S34_F02_c035,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c035.mp4,phone_1080p,1024,576,30.0,199,6.633,062f6fef2a7884f98747386cdb966fbeca1881a7aa4a8f96562a295711bc2ba2,
S34_F02_c036,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c036.mp4,phone_1080p,1024,576,29.855,206,6.9,ea5f5238e222bdaee235c9bc022a94e92e9f8223027d9801d30e3d60c1654391,
S34_F02_c037,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c037.mp4,phone_1080p,1024,576,29.874,238,7.967,68e416ac03b9bb8b50895da71475c468a91619c2171724002ae910d08d31d5f4,
S34_F02_c038,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c038.mp4,phone_1080p,1024,576,30.0,179,5.967,3d8bc41c041051b5fb0140e69c7de338b246df31d071d9ad81ad1d82312da29a,
S34_F02_c039,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c039.mp4,phone_1080p,1024,576,30.0,209,6.967,e954231193d319eb74b4ae9e5d2c4600296ddc8b25bb0d9ea2caaf4f053de83f,
S34_F02_c040,34,kitchen,S34_F02,F02,A02/A03,train,P07,kitchen/S34_F02/S34_F02_c040.mp4,phone_1080p,1024,576,29.831,177,5.933,e64d908eb4f820056b51d701cade073ffc79b25963c44ca83decbe509928b81d,
S34_F02_c041,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c041.mp4,phone_1080p,1024,576,29.912,341,11.4,416763f1b16195a916ec9490bb7136e3e80d4c6bcd281ac0f4050a9ae4ff48f8,
S34_F02_c042,34,kitchen,S34_F02,F02,A02/A03,train,P07,kitchen/S34_F02/S34_F02_c042.mp4,phone_1080p,1024,576,29.831,176,5.9,506d733ec540761f73fee3ad52d603f2186d1e37a496523532ae1b6f280b0699,
S34_F02_c043,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c043.mp4,phone_1080p,1024,576,29.863,218,7.3,aad397443ef00b5f68d072e78296360a68d600869fee24255dd4ebab362828a9,
S34_F02_c044,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c044.mp4,phone_1080p,1024,576,30.0,250,8.333,4fcd235fe928920b6738d910df3a5ed822ff5b4b9ef29a59add2939e66d438df,
S34_F02_c045,34,kitchen,S34_F02,F02,A02/A03,train,P07,kitchen/S34_F02/S34_F02_c045.mp4,phone_1080p,1024,576,29.828,173,5.8,182d91aeb1926db71a7e0b4486b559bc1b7c46db6de4a4b4c90c4911bb25f679,
S34_F02_c046,34,kitchen,S34_F02,F02,A02/A03,train,P06,kitchen/S34_F02/S34_F02_c046.mp4,phone_1080p,1024,576,29.818,164,5.5,0b09b0c14c3cdf94281d0b3177aecb5cea45314132e0c0d232ccae602206eb33,
S35_F02_c001,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c001.mp4,realsense_480p,640,480,15.0,115,7.667,e9ce748d91e1789d4e3cf9ee33a0bee4f663fc444b1b0283f372392b9fbdd90a,
S35_F02_c002,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c002.mp4,realsense_480p,640,480,15.0,109,7.267,42f4125b1f71e9a3ddae1d092b311ea57d8362bfc3294c0c04207e8562af288c,
S35_F02_c003,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c003.mp4,realsense_480p,640,480,15.0,122,8.133,d5862b9541457c780a2b1168a9a84cc4a3199c140c98abfcf1e0cb81492a0425,
S35_F02_c004,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c004.mp4,realsense_480p,640,480,15.0,119,7.933,076c7ae8bfead5b80235d1d75a4bb54a9de538b70e16954225ecb19230a7f0cd,
S35_F02_c005,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c005.mp4,realsense_480p,640,480,15.0,121,8.067,76dbc8af4099fc71aaaacd103dc01f0de5b216792c5cbe6d87b5ebb3cc3a2da6,
S35_F02_c006,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c006.mp4,realsense_480p,640,480,15.0,117,7.8,5392b334b4c113135bd1a99547c35419fedab18ef260cce579bf92e192b9570a,
S35_F02_c007,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c007.mp4,realsense_480p,640,480,15.0,121,8.067,446c34807981a083ddb98532adee69ef603624f7d55d9d45b3ad3745abff4ecb,
S35_F02_c008,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c008.mp4,realsense_480p,640,480,15.0,116,7.733,3560d0a3c7150493dc4460a334a7ffe232c693d2ee84b89fcee43e1ee392db2a,
S35_F02_c009,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c009.mp4,realsense_480p,640,480,15.0,111,7.4,098f76b6991cd3e4bd3483436fde645f177730e44c3fd7d9da5677bc247e5a25,
S35_F02_c010,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c010.mp4,realsense_480p,640,480,15.0,119,7.933,6ca16892ca65865c4d7ec170736ceb50ae319b63cfaf5e98a1f13da5d606e9bf,
S35_F02_c011,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c011.mp4,realsense_480p,640,480,15.0,112,7.467,7ab89334192bfdac61f79378965cee764a487f4b1f715197ff5e1a91b2d7d694,
S35_F02_c012,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c012.mp4,realsense_480p,640,480,15.0,117,7.8,d4106e7262c616bd9fa185fc500accc91f7d490d528972227a816d92c27a5591,
S35_F02_c013,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c013.mp4,realsense_480p,640,480,15.0,113,7.533,d8dba06329e5b73c5658c0826e3c91185cbbaf048f9cb3b062701cb6c21fd06a,
S35_F02_c014,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c014.mp4,realsense_480p,640,480,15.0,124,8.267,2e1c016e268467c570b3dcb42c6fb0af49ec7fa9f6a61809ae96e0ddf7ca5ea7,
S35_F02_c015,35,kitchen,S35_F02,F02,A02/A03,train,P01,kitchen/S35_F02/S35_F02_c015.mp4,realsense_480p,640,480,15.0,111,7.4,981e8c2a1b221996641e6f645cfe9737c1f9e459b55a335b9bea94de5225462c,
S35_F02_c016,35,kitchen,S35_F02,F02,A02/A03,train,P05,kitchen/S35_F02/S35_F02_c016.mp4,phone_1080p,1280,720,23.972,95,3.963,4b15c3bd48c4a56f5052adc0ba7de8ba233c28da2bf09302dfcf1818b06b8e9e,
S35_F02_c017,35,kitchen,S35_F02,F02,A02/A03,train,P05,kitchen/S35_F02/S35_F02_c017.mp4,phone_1080p,1280,720,23.912,78,3.262,7043491808958f2600573c7e90ae0ed0dffb7985bcbd43b6fe3e94806033ae0a,
S35_F02_c018,35,kitchen,S35_F02,F02,A02/A03,train,P05,kitchen/S35_F02/S35_F02_c018.mp4,phone_1080p,1280,720,23.911,106,4.433,44824def9eea6e77a0e7bfdd210363cb83aba5380a2a5466d9dfeb0d38ded230,
S35_F02_c019,35,kitchen,S35_F02,F02,A02/A03,train,P05,kitchen/S35_F02/S35_F02_c019.mp4,phone_1080p,1280,720,23.919,123,5.142,a790407dd744328399180cced02038abf0c51a4108c58f4db491696aa2d93683,
S35_F02_c020,35,kitchen,S35_F02,F02,A02/A03,train,P05,kitchen/S35_F02/S35_F02_c020.mp4,phone_1080p,1280,720,23.899,84,3.515,a4843adf510f2a1078f1f2d273275893acc60af32fab52cbbcd2d3518aa189cc,
S35_F02_c021,35,kitchen,S35_F02,F02,A02/A03,train,P02,kitchen/S35_F02/S35_F02_c021.mp4,phone_1080p,1280,720,30.0,178,5.933,b8bd2edd2e49030dcd3d13cbaea749d847b47def487c6eedeea5f3eb344d302e,
S35_F02_c022,35,kitchen,S35_F02,F02,A02/A03,train,P02,kitchen/S35_F02/S35_F02_c022.mp4,phone_1080p,1280,720,30.0,175,5.833,11171890de512d772f3dc6ac3327deac01b024691d389ba4cdb521c18053806d,
S35_F02_c023,35,kitchen,S35_F02,F02,A02/A03,train,P02,kitchen/S35_F02/S35_F02_c023.mp4,phone_1080p,1280,720,30.0,185,6.167,3c4aa451a60221910722308a44538ad369b21de3edce95190d92eae1a7321d17,
S35_F02_c024,35,kitchen,S35_F02,F02,A02/A03,train,P02,kitchen/S35_F02/S35_F02_c024.mp4,phone_1080p,1280,720,30.0,174,5.8,d7d5613e82a83fcb67f75d9ae7d698ee073d52f0c0c46f1d13450c26c6e46bad,
S35_F02_c025,35,kitchen,S35_F02,F02,A02/A03,train,P02,kitchen/S35_F02/S35_F02_c025.mp4,phone_1080p,1280,720,30.0,176,5.867,8d6f65b3412402664a7072849f055ee463a0571ab037b5a4d5b098166b0cbdfd,
S35_F02_c026,35,kitchen,S35_F02,F02,A02/A03,train,P06,kitchen/S35_F02/S35_F02_c026.mp4,phone_1080p,1024,576,29.936,328,10.957,2e5bf5b22925f7c04e6afbdccc85d76251c761b1a5d6534e9b66c86b1cfbaf00,
S35_F02_c027,35,kitchen,S35_F02,F02,A02/A03,train,P06,kitchen/S35_F02/S35_F02_c027.mp4,phone_1080p,1024,576,29.858,210,7.033,57ad497df7ccedd8cb4c882beaa5aca029efd49ccf56303b069d5487f080c5a1,
S35_F02_c028,35,kitchen,S35_F02,F02,A02/A03,train,P06,kitchen/S35_F02/S35_F02_c028.mp4,phone_1080p,1024,576,30.0,215,7.167,a314c9c8941387d45734e43ee267512713aded9177d0162fcfa14101f7eefba9,
S35_F02_c029,35,kitchen,S35_F02,F02,A02/A03,train,P06,kitchen/S35_F02/S35_F02_c029.mp4,phone_1080p,1024,576,30.0,205,6.833,2ac2fc1c33e105de6b993fc246de4e8f110b0a9235c8f18196079e042c190634,
S35_F02_c030,35,kitchen,S35_F02,F02,A02/A03,train,P06,kitchen/S35_F02/S35_F02_c030.mp4,phone_1080p,1024,576,29.887,265,8.867,035033450ae2b225ed37e82939fde2760a3634ca84e098f98c4b2f7c910194c9,
S35_F02_c031,35,kitchen,S35_F02,F02,A02/A03,train,P07,kitchen/S35_F02/S35_F02_c031.mp4,phone_1080p,1024,576,30.0,176,5.867,1ce15dd9ef6a1a65317d1ab2cc46149417f2542fa2e310f76d7c920b4390a9a8,
S35_F02_c032,35,kitchen,S35_F02,F02,A02/A03,train,P07,kitchen/S35_F02/S35_F02_c032.mp4,phone_1080p,1024,576,29.84,187,6.267,b33fc654bee0309fdb27df543e0d768334f8ba9c286ffa23cb9b8268b654423f,
S36_F03_c001,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c001.mp4,realsense_480p,640,480,15.0,99,6.6,e3271291f8a7b27359969c4ed9f6cb7a5b1c9fb6accdd6745f371f0985023cdc,
S36_F03_c002,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c002.mp4,realsense_480p,640,480,15.0,114,7.6,5eaa8ebf06674b675f93fa0e7b7f402f7301ccd6bd8a19b340c5d0a04ff043bd,
S36_F03_c003,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c003.mp4,realsense_480p,640,480,15.0,113,7.533,4ef4e284901aaba72046f8ed755c06977de3d9e1d5e8830eec40532c4afcc362,
S36_F03_c004,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c004.mp4,realsense_480p,640,480,15.0,122,8.133,d86e31891f9abcb00c492d5b7e9a273c92e41a33f214a0600b7fa92f7e3dfa99,
S36_F03_c005,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c005.mp4,realsense_480p,640,480,15.0,118,7.867,933de82cd1c9fbf6b1b33ce753da741da1f5650cc5624c7202fbc5b6b33afc57,
S36_F03_c006,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c006.mp4,realsense_480p,640,480,15.0,119,7.933,9322b529f32a4828f8cb387e167fc78202058a6abbeb729d3ed6140879ca59dd,
S36_F03_c007,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c007.mp4,realsense_480p,640,480,15.0,121,8.067,5124667cba76fda1e337bc9b6aae464d873afa049ce0b5cee0cea0897b2ad66a,
S36_F03_c008,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c008.mp4,realsense_480p,640,480,15.0,122,8.133,e20bdb37a78d1a5b81c35b823ca436beecb2c580ba9857f374dab17834cd527f,
S36_F03_c009,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c009.mp4,realsense_480p,640,480,15.0,121,8.067,733a6da6ca773ad22653c368f56a5caa9506c134196e45889dd68bea96541161,
S36_F03_c010,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c010.mp4,realsense_480p,640,480,15.0,119,7.933,0ee51f922452b36497ece643bb53486ca75f0c0d31cb0ad0c199f24909f8d64a,
S36_F03_c011,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c011.mp4,realsense_480p,640,480,15.0,117,7.8,71be795d7b4227484e13380d6d8e36eaff8b2335bba889c00aa5704c87d81f21,
S36_F03_c012,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c012.mp4,realsense_480p,640,480,15.0,117,7.8,12250c29b51bf208c8e79fdbaf78e6ba8b86e6aa80f6515cfe9918701de0e099,
S36_F03_c013,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c013.mp4,realsense_480p,640,480,15.0,118,7.867,b788f0756d36f83f636a6db3e66f685337b94188b62845f641d2b6ce4b89c1b6,
S36_F03_c014,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c014.mp4,realsense_480p,640,480,15.0,118,7.867,d7c004b4573be9e619f618e6d7a4aa9a4d8cd5c70febaee7afa210c2c2d44332,
S36_F03_c015,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c015.mp4,realsense_480p,640,480,15.0,85,5.667,7bb5e2d41112f30d1aec6d79fbe9c7b324fb86ab9b9dbd2aad4130d306e2f8ba,
S36_F03_c016,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c016.mp4,realsense_480p,640,480,15.0,89,5.933,2ea9c725ee8b38f2f969fa693ae5f444111386fdba922f713083cd57af4625c3,
S36_F03_c017,36,kitchen,S36_F03,F03,A04,train,P01,kitchen/S36_F03/S36_F03_c017.mp4,realsense_480p,640,480,15.0,94,6.267,3ebc92099a0756fba0c1dcdfd9e9dd44df7958fca61ab53b04158543bfb2fe74,
S36_F03_c018,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c018.mp4,phone_1080p,1280,720,30.0,153,5.1,67510e9165cc6cd840c94807f473b26741d6d71ade9be0d30eb1bac6b42fc349,
S36_F03_c019,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c019.mp4,phone_1080p,1280,720,30.0,166,5.533,03e95d3dd00466ab2d0d76a217b2f4d5b016aa622ff0377d9feb2c62520f6638,
S36_F03_c020,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c020.mp4,phone_1080p,1280,720,30.0,131,4.367,29b09144e7d483c2a165c19b153815c9e9f564167c7f5f8fbf162ced60128f24,
S36_F03_c021,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c021.mp4,phone_1080p,1280,720,30.0,150,5.0,ddebee5561c79be7a6e1de360a666df7d8509987f0b80074ea8ec5d5aa6f5936,
S36_F03_c022,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c022.mp4,phone_1080p,1280,720,30.0,162,5.4,1a672612ce4cbe6ac6bc0ee73f73ee86a0c53fecb3b77cdcd59db3fe01a6f930,
S36_F03_c023,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c023.mp4,phone_1080p,1280,720,30.0,178,5.933,df8bd9f3bd2a43e05776066c0bc57c3719d65c39a316a751545db5fea5516926,
S36_F03_c024,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c024.mp4,phone_1080p,1280,720,30.0,154,5.133,0a8f7ae3b5ee85271454065cdfb8e10fe9158fb2f61c5c93ae75e6b433e65439,
S36_F03_c025,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c025.mp4,phone_1080p,1280,720,30.0,179,5.967,d69cb51b5c397ce0599b6ca6faf8f3ee1d07c7f4e4e037fca8096da9279435ee,
S36_F03_c026,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c026.mp4,phone_1080p,1280,720,30.0,96,3.2,b2ca2e9a8cc0bf338313b3c000a707919140f12dbd4455fed05b3f1b7d222806,
S36_F03_c027,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c027.mp4,phone_1080p,1280,720,30.0,133,4.433,c83b4f606ef0b5c3dd26cb3b4b1719c48dc54cbffe4fcaacac1ea3baa3abe992,
S36_F03_c028,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c028.mp4,phone_1080p,1280,720,30.0,143,4.767,106c0a9f678c0b1500d6ae17399ffc4163c5546e8ae6acfec5d5eb342a467aeb,
S36_F03_c029,36,kitchen,S36_F03,F03,A04,train,P02,kitchen/S36_F03/S36_F03_c029.mp4,phone_1080p,1280,720,30.0,153,5.1,55a83dc3cd2db4607355a709742f1ebcaaf473fdde08cdbd9485ad0c4fab5946,
S36_F03_c030,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c030.mp4,phone_1080p,1120,576,30.0,66,2.2,e33f0d3d145890e97490cc5f958b95e3038327c72f45ca1057e9bc8428c9ceef,
S36_F03_c031,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c031.mp4,phone_1080p,1024,576,30.0,83,2.767,2b17d9ae8f793ac125f22cf01a1564a426a96311c36e227fd875853931c2a754,
S36_F03_c032,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c032.mp4,phone_1080p,1024,576,30.0,74,2.467,ba23a20373ef583c7bfea5ba956538181ad590d4e13e3c9cc36c5d0156f86522,
S36_F03_c033,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c033.mp4,phone_1080p,1024,576,30.0,50,1.667,d0a90bfd3ee23dde5bf724f868df09e1ea8fe722911547fcd85ae30f1692c84e,
S36_F03_c034,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c034.mp4,phone_1080p,1024,576,30.0,86,2.867,1895c10f52e9db51c2dd4b8958bf6d115fed28d81677b601a61659b832e035c3,
S36_F03_c035,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c035.mp4,phone_1080p,1024,576,25.0,89,3.56,b5186730500a543880dc8505c7a560b2a2657976c5dad9e8aa86f488b78222b9,
S36_F03_c036,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c036.mp4,phone_1080p,1024,576,30.0,86,2.867,f33e4201ced4a6e0b636d421f8e9d4165b637a71705891b83c9319a44f5fc7c2,
S36_F03_c037,36,kitchen,S36_F03,F03,A04,train,P06,kitchen/S36_F03/S36_F03_c037.mp4,phone_1080p,1024,576,25.0,79,3.16,c886df6701d262e99cfb8f6a54ca0c1dc8fab741e578e39a50e89f7481340c1f,
S37_F03_c001,37,kitchen,S37_F03,F03,A13,train,P05,kitchen/S37_F03/S37_F03_c001.mp4,phone_1080p,1080,1920,29.97,134,4.471,c11b5b0b439e43bf8272faf0d8102ff512fe7ecde4e99a9b36e60e55dab1e6e8,
S37_F03_c002,37,kitchen,S37_F03,F03,A13,train,P05,kitchen/S37_F03/S37_F03_c002.mp4,phone_1080p,1080,1920,29.97,110,3.67,df849b4d30348c543d9a5518dc18a872139e82b09a7a227ac9ae8180be892ead,
S37_F03_c003,37,kitchen,S37_F03,F03,A13,train,P05,kitchen/S37_F03/S37_F03_c003.mp4,phone_1080p,1080,1920,29.97,114,3.804,a1e87edbe7bef1004ceca7f75f22a856010bfe66cd72c070a3d62f1c0cb5bda6,
S37_F03_c004,37,kitchen,S37_F03,F03,A13,train,P05,kitchen/S37_F03/S37_F03_c004.mp4,phone_1080p,1080,1920,29.97,125,4.171,f66c96735094cdb387e23735f70c7e4d5ed6ec09ab685ae9c12b4f4286066ba1,
S37_F03_c005,37,kitchen,S37_F03,F03,A13,train,P05,kitchen/S37_F03/S37_F03_c005.mp4,phone_1080p,1080,1920,29.97,119,3.971,0bcc5397099c638681e43b1facf3dee6841d19cc5cb72658a0fdd9ad8913c244,
S37_F03_c006,37,kitchen,S37_F03,F03,A13,train,P04,kitchen/S37_F03/S37_F03_c006.mp4,phone_1080p,1080,1920,29.97,145,4.838,29dd1c1fb42bc56c1b22824479245b9361dd9426cca93a4c91009fb5daf8ffb3,
S37_F03_c007,37,kitchen,S37_F03,F03,A13,train,P04,kitchen/S37_F03/S37_F03_c007.mp4,phone_1080p,1080,1920,29.97,128,4.271,23cf594f567c58cbe9d0d0ce5ec8365d64d7acb1afbce8b59346ad766b28adc0,
S37_F03_c008,37,kitchen,S37_F03,F03,A13,train,P04,kitchen/S37_F03/S37_F03_c008.mp4,phone_1080p,1080,1920,29.97,127,4.238,f86f0a9d63056df0d517c7ec984c8671131d4fb58fa9349ee5eed782e128d8a1,
S37_F03_c009,37,kitchen,S37_F03,F03,A13,train,P04,kitchen/S37_F03/S37_F03_c009.mp4,phone_1080p,1080,1920,29.97,151,5.038,8e6fa8ac528f24548396d1b04c2fdf6c1026f271cf9755f7058d46e1c37388c8,
S37_F03_c010,37,kitchen,S37_F03,F03,A13,train,P04,kitchen/S37_F03/S37_F03_c010.mp4,phone_1080p,1080,1920,29.97,152,5.072,529fd3301e8cf77505bca846ec77c63730491a192af62202b7c6f04bf3f084f7,
S37_F03_c011,37,kitchen,S37_F03,F03,A13,train,P04,kitchen/S37_F03/S37_F03_c011.mp4,phone_1080p,1080,1920,29.97,129,4.304,b7e6188e141204e3b224acfa5a85fd3903dca89a6dee7e68fcef0523db74b0ca,
S37_F03_c012,37,kitchen,S37_F03,F03,A13,train,P09,kitchen/S37_F03/S37_F03_c012.mp4,phone_1080p,1080,1920,29.97,107,3.57,66c82b4049b1cee9c727e8e004552ae6ac8f14e871f703e77d9f80e0f4d5d39c,
S37_F03_c013,37,kitchen,S37_F03,F03,A13,train,P09,kitchen/S37_F03/S37_F03_c013.mp4,phone_1080p,1080,1920,29.97,101,3.37,a9c3df2a564d6017bd1b16bc8e51b048acfb4fe5f3a6bb0989a507cb9da014c2,
S37_F03_c014,37,kitchen,S37_F03,F03,A13,train,P09,kitchen/S37_F03/S37_F03_c014.mp4,phone_1080p,1080,1920,29.97,131,4.371,4a49a1951099c5653f5a12701686adea30b79e05e083fbe9644c5b0b732b29a2,
S37_F03_c015,37,kitchen,S37_F03,F03,A13,train,P09,kitchen/S37_F03/S37_F03_c015.mp4,phone_1080p,1080,1920,29.97,121,4.037,7c0e342ae8c98637bb47c787f8d44d653e3349760eeff5f902a24dd5f7a207c8,
S37_F03_c016,37,kitchen,S37_F03,F03,A13,train,P09,kitchen/S37_F03/S37_F03_c016.mp4,phone_1080p,1080,1920,29.97,108,3.604,e2ba08822f1b6de9eb2c37a88b55eb9a0501a927bc78a4f42b37c857755ec2b5,
S37_F03_c017,37,kitchen,S37_F03,F03,A13,train,P01,kitchen/S37_F03/S37_F03_c017.mp4,realsense_480p,640,480,15.0,123,8.2,53767d24fb7444ed6af87861c58420fbb2036cfb2677be1b6ddbd097559f8479,
